order_line_id,order_id,order_date,customer_id,customer_segment,country,acquisition_channel,product_category,product_id,quantity,unit_price,currency,discount_pct,shipping_cost,returned,payment_status
OL-0003796,ORD-002269,2026-05-20,CUS-C-01486,Consumer,France,Marketplace,Office,OFF-028,2,25.7,EUR,0,5.58,False,Paid
OL-0002169,ORD-001297,2026-04-20,CUS-S-00311,Small Business,United Kingdom,Social,Home,HOM-036,2,120.38,GBP,15,8.54,False,Paid
OL-0003078,ORD-001832,2026-03-27,CUS-C-00608,Consumer,United Kingdom,Paid Search,Home,HOM-031,2,66.63,GBP,0,7.97,False,Paid
OL-0001695,ORD-001013,24/05/2026,CUS-S-00092,Small Business,United Kingdom,Paid Search,Office,OFF-036,5,16.6,GBP,0,4.7,False,Paid
OL-0001025,ORD-000614,2026-05-14,CUS-C-00712,Consumer,United Kingdom,Organic,Home,HOM-018,1,40.56,GBP,0,5.55,False,Paid
OL-0003947,ORD-002361,2026-05-23,CUS-C-01379,Consumer,United States,Paid Search,Home,HOM-020,1,63.36,USD,0,7.7,False,Paid
OL-0002125,ORD-001268,2026-01-14,CUS-C-00232,Consumer,Germany,Organic,Electronics,ELE-006,2,224.39,EUR,5,14.15,False,Paid
OL-0005295,ORD-003165,2026-02-26,CUS-S-00244,Small Business,Spain,Email,Electronics,ELE-002,1,395.17,EUR,15,16.45,False,Paid
OL-0002705,ORD-001612,2026-06-12,CUS-C-01066,Consumer,Spain,Social,Home,HOM-001,2,263.38,EUR,10,9.43,False,Paid
OL-0001034,ORD-000618,09/05/2026,CUS-C-00123,Consumer,Germany,Paid Search,Office,OFF-030,1,68.8,EUR,0,3.68,False,Paid
OL-0003025,ORD-001798,02/03/2026,CUS-C-01489,Consumer,Germany,Marketplace,Electronics,ELE-018,1,1108.6,EUR,5,13.66,False,Paid
OL-0005365,ORD-003204,2026-02-08,CUS-S-00461,Small Business,Germany,Social,Home,HOM-020,1,58.12,EUR,0,9.07,False,Paid
OL-0004160,ORD-002490,2026-02-10,CUS-C-01361,Consumer,France,Paid Search,Home,HOM-004,2,57.77,EUR,15,7.73,False,Paid
OL-0001701,ORD-001016,2026-06-14,CUS-B-00041,Corporate,Germany,Organic,Electronics,ELE-032,1,535.92,EUR,10,11.5,False,Paid
OL-0002914,ORD-001733,2026-05-28,CUS-C-00245,Consumer,Germany,Social,Electronics,ELE-011,1,1222.96,EUR,20,10.33,False,Paid
OL-0004879,ORD-002918,2026-01-30,,Corporate,Germany,Marketplace,Electronics,ELE-037,1,276.08,EUR,0,14.85,False,Paid
OL-0003321,ORD-001973,2026-03-22,CUS-S-00238,Small Business,France,Organic,Electronics,ELE-013,1,341.48,EUR,0,10.46,False,Paid
OL-0005027,ORD-003007,2026-05-13,CUS-C-00640,Consumer,United Kingdom,Social,Office,OFF-029,4,76.68,GBP,0,3.2,False,Paid
OL-0002583,ORD-001539,2026-05-08,CUS-C-01473,Consumer,Spain,Organic,Office,OFF-037,1,12.87,EUR,0,4.09,False,Paid
OL-0005284,ORD-003161,02/03/2026,CUS-C-00359,Consumer,France,Organic,Electronics,ELE-034,1,447.29,EUR,5,12.89,False,Paid
OL-0004251,ORD-002541,2026-02-25,CUS-C-00028,Consumer,France,Email,Electronics,ELE-033,1,828.49,EUR,10,11.25,False,Paid
OL-0001187,ORD-000708,2026-03-08,CUS-B-00048,Corporate,United Kingdom,Social,Home,HOM-029,-1,57.1,GBP,0,8.54,True,Refunded
OL-0003738,ORD-002232,2026-04-11,CUS-C-01191,Consumer,United States,Social,Office,OFF-019,3,17.64,USD,15,4.34,False,Paid
OL-0000784,ORD-000468,2026-05-28,CUS-B-00206,Corporate,Spain,Organic,Office,OFF-004,2,16.89,EUR,0,4.19,False,Paid
OL-0004403,ORD-002633,2026-02-20,CUS-C-01382,Consumer,United Kingdom,Paid Search,Electronics,ELE-029,1,952.3,GBP,10,13.14,False,Paid
OL-0000051,ORD-000028,2026-05-06,CUS-S-00596,Small Business,United States,Social,Home,HOM-008,2,76.79,USD,15,8.96,False,Paid
OL-0000713,ORD-000430,2026-05-14,CUS-C-00687,Consumer,Germany,Email,Electronics,ELE-029,1,1091.15,EUR,10,16.25,False,Paid
OL-0002307,ORD-001378,01/06/2026,CUS-C-00762,Consumer,United Kingdom,Email,Office,OFF-017,7,8.3,GBP,0,4.13,False,Paid
OL-0003868,ORD-002310,2026-05-31,CUS-B-00152,Corporate,Spain,Paid Search,Office,OFF-020,1,47.94,EUR,0,4.3,False,Paid
OL-0002447,ORD-001454,25/03/2026,CUS-C-00436,Consumer,France,Email,Home,HOM-014,1,194.71,EUR,10,7.13,False,Paid
OL-0002241,ORD-001338,2026-03-03,CUS-B-00250,Corporate,Spain,Email,Electronics,ELE-034,1,429.54,EUR,25,15.65,False,Pending
OL-0004604,ORD-002753,2026-06-17,CUS-S-00301,Small Business,United Kingdom,Email,Office,OFF-017,2,8.34,GBP,0,4.83,False,Paid
OL-0004791,ORD-002864,2026-03-01,CUS-C-00747,Consumer,Spain,Organic,Office,OFF-010,4,12.15,EUR,0,4.15,False,Paid
OL-0003104,ORD-001850,09/04/2026,CUS-C-00435,Consumer,United Kingdom,Email,Office,OFF-032,5,46.42,GBP,0,4.11,False,Paid
OL-0005567,ORD-003332,2026-04-13,CUS-C-01341,Consumer,France,Social,Electronics,ELE-028,2,195.03,EUR,20,10.72,False,Paid
OL-0000677,ORD-000409,2026-06-11,CUS-C-01445,Consumer,United States,Organic,Office,OFF-028,6,26.75,USD,0,4.49,False,Paid
OL-0005557,ORD-003326,2026-02-13,CUS-C-01078,Consumer,Germany,Organic,Electronics,ELE-021,1,478.68,EUR,15,16.07,False,Paid
OL-0003640,ORD-002175,03/06/2026,CUS-C-00062,Consumer,Germany,Marketplace,Office,OFF-014,6,29.01,EUR,0,3.68,False,Paid
OL-0002695,ORD-001606,06/03/2026,CUS-C-00541,Consumer,United Kingdom,Email,Home,HOM-028,1,282.96,GBP,15,5.6,False,Paid
OL-0002996,ORD-001780,2026-02-12,CUS-C-00006,Consumer,France,Organic,Home,HOM-013,1,99.72,EUR,5,7.37,False,Paid
OL-0001563,ORD-000932,2026-05-07,CUS-S-00223,Small Business,France,Paid Search,Office,OFF-001,6,59.03,EUR,0,5.25,False,Paid
OL-0003650,ORD-002180,2026-02-08,CUS-C-00404,Consumer,Spain,Email,Electronics,ELE-016,1,386.16,EUR,10,11.26,False,Paid
OL-0002466,ORD-001466,2026-04-15,CUS-S-00595,Small Business,Spain,Email,Office,OFF-007,2,41.27,EUR,0,5.22,False,Paid
OL-0000347,ORD-000212,2026-01-09,CUS-C-00813,Consumer,France,Organic,Home,HOM-005,-1,262.21,EUR,0,9.96,True,Refunded
OL-0001497,ORD-000895,03/05/2026,CUS-C-01417,Consumer,Germany,Organic,Electronics,ELE-021,1,475.09,EUR,10,10.49,False,Paid
OL-0002345,ORD-001398,29/04/2026,CUS-C-00873,Consumer,Germany,Paid Search,Home,HOM-029,2,66.1,EUR,10,6.44,False,Paid
OL-0003906,ORD-002336,2026-03-08,CUS-B-00096,Corporate,United Kingdom,Organic,Office,OFF-006,3,22.31,GBP,0,4.26,False,Paid
OL-0003659,ORD-002183,02/02/2026,CUS-C-01357,Consumer,Spain,Social,Home,HOM-017,2,50.55,EUR,25,10.74,False,Paid
OL-0000623,ORD-000381,07/02/2026,CUS-B-00194,Corporate,Spain,Organic,Office,OFF-023,1,54.95,EUR,0,6.04,False,Paid
OL-0004097,ORD-002450,2026-01-20,CUS-C-01459,Consumer,Spain,Social,Electronics,ELE-023,1,508.85,EUR,10,12.9,False,Paid
OL-0001401,ORD-000838,2026-06-25,,Consumer,France,Email,Office,OFF-008,5,8.11,EUR,0,4.08,False,Paid
OL-0003298,ORD-001960,2026-02-13,CUS-C-01293,Consumer,France,Organic,Office,OFF-023,6,56.34,EUR,0,6.0,False,Paid
OL-0003986,ORD-002387,2026-05-06,CUS-S-00191,Small Business,France,Organic,Home,HOM-001,2,261.98,EUR,0,7.86,False,Paid
OL-0005182,ORD-003097,2026-02-14,CUS-C-01304,Consumer,Spain,Marketplace,Office,OFF-019,7,16.01,EUR,0,3.75,False,Paid
OL-0004618,ORD-002759,2026-02-26,CUS-C-01242,Consumer,France,Marketplace,Home,HOM-002,1,196.3,EUR,0,9.49,False,Paid
OL-0000325,ORD-000198,2026-05-11,CUS-C-00116,Consumer,Germany,Organic,Electronics,ELE-019,2,240.11,EUR,0,13.86,False,Paid
OL-0002998,ORD-001782,11/06/2026,CUS-S-00013,Small Business,United Kingdom,Email,Office,OFF-007,4,34.61,GBP,0,4.21,False,Paid
OL-0000038,ORD-000021,31/05/2026,CUS-B-00096,Corporate,Germany,Organic,Electronics,ELE-017,2,757.32,EUR,15,12.86,False,Paid
OL-0005375,ORD-003212,08/05/2026,CUS-C-00517,Consumer,France,Email,Office ,OFF-039,2,19.7,EUR,0,5.44,False,Paid
OL-0004185,ORD-002503,15/06/2026,CUS-C-01267,Consumer,United States,Organic,Office,OFF-015,7,74.07,USD,0,5.0,False,Paid
OL-0000531,ORD-000327,2026-04-03,,Corporate,Spain,Marketplace,Electronics,ELE-031,1,205.03,EUR,10,14.6,False,Paid
OL-0002643,ORD-001577,2026-06-22,CUS-S-00023,Small Business,Germany,Paid Search,Office,OFF-032,3,55.42,EUR,0,5.56,False,Paid
OL-0003681,ORD-002197,2026-01-21,CUS-C-00818,Consumer,France,Organic,Office,OFF-016,2,9.67,EUR,0,4.45,False,Paid
OL-0002349,ORD-001401,2026-02-09,CUS-C-00587,Consumer,France,Social,Office,OFF-002,2,11.32,EUR,0,5.27,False,Paid
OL-0002785,ORD-001663,2026-06-30,,Consumer,United Kingdom,Paid Search,Office,OFF-033,2,28.84,GBP,0,3.25,False,Paid
OL-0005493,ORD-003287,2026-04-11,CUS-C-00730,Consumer,Germany,Social,Home,HOM-040,-3,300.83,EUR,0,9.34,True,Refunded
OL-0002226,ORD-001331,2026-05-14,CUS-C-00579,Consumer,France,Email,Electronics,ELE-022,1,379.53,EUR,15,14.95,False,Paid
OL-0001074,ORD-000640,2026-01-14,CUS-S-00180,Small Business,France,Social,Electronics,ELE-009,1,213.47,EUR,10,12.25,False,Paid
OL-0001198,ORD-000713,2026-04-01,CUS-C-00192,Consumer,France,Organic,Office,OFF-002,4,11.16,EUR,0,3.75,False,Paid
OL-0005139,ORD-003074,2026-01-18,CUS-C-00992,Consumer,France,Organic,Office,OFF-037,1,13.02,EUR,0,4.54,False,Paid
OL-0000264,ORD-000164,2026-03-09,CUS-S-00121,Small Business,United Kingdom,Paid Search,Electronics,ELE-032,1,449.68,GBP,5,8.96,False,Paid
OL-0001730,ORD-001031,2026-02-27,CUS-C-01260,Consumer,Germany,Organic,Office,OFF-027,2,51.65,EUR,0,6.0,False,Paid
OL-0005329,ORD-003183,2026-03-31,CUS-C-01434,Consumer,France,Organic,Home,HOM-025,1,131.75,EUR,0,7.76,False,Paid
OL-0000908,ORD-000545,12/04/2026,,Corporate,Germany,Marketplace,Office,OFF-032,4,53.68,EUR,0,5.21,False,Paid
OL-0001336,ORD-000803,2026-06-23,CUS-S-00592,Small Business,United States,Social,Home,HOM-023,2,51.12,USD,0,11.52,False,Paid
OL-0001394,ORD-000836,28/01/2026,CUS-C-00058,Consumer,Spain,Social,Office,OFF-033,4,34.09,EUR,0,4.61,False,Paid
OL-0000961,ORD-000579,2026-04-19,CUS-B-00026,Corporate,France,Paid Search,Electonic,ELE-025,1,419.05,EUR,20,15.29,False,Paid
OL-0000240,ORD-000150,2026-03-08,CUS-C-00795,Consumer,France,Marketplace,Office,OFF-027,3,53.73,EUR,0,6.05,False,Paid
OL-0000200,ORD-000122,2026-01-08,CUS-S-00532,Small Business,France,Organic,Electronics,ELE-009,2,218.48,EUR,15,10.76,False,Paid
OL-0002418,ORD-001438,2026-05-24,CUS-S-00452,Small Business,United Kingdom,Organic,Home,HOM-035,1,173.39,GBP,5,7.79,False,Paid
OL-0005470,ORD-003271,2026-02-18,CUS-C-00477,Consumer,United Kingdom,Organic,Office,OFF-006,1,23.39,GBP,0,4.03,False,Paid
OL-0004311,ORD-002578,2026-02-17,CUS-C-00853,Consumer,Germany,Social,Home,HOM-007,1,136.84,EUR,0,7.59,False,Paid
OL-0004715,ORD-002815,10/05/2026,,Consumer,France,Marketplace,Home,HOM-039,2,46.73,EUR,0,9.15,False,Paid
OL-0005791,ORD-003469,19/03/2026,CUS-C-00927,Consumer,Spain,Paid Search,Office,OFF-032,2,54.6,EUR,0,4.64,False,Paid
OL-0000326,ORD-000198,2026-05-11,CUS-C-00116,Consumer,Germany,Organic,Office,OFF-028,4,25.59,EUR,10,4.19,False,Paid
OL-0002678,ORD-001595,27/01/2026,CUS-B-00027,Corporate,France,Organic,Electronics,ELE-022,1,371.33,EUR,10,13.94,False,Paid
OL-0005824,ORD-003486,2026-06-21,,Consumer,Germany,Organic,Home,HOM-014,2,198.18,EUR,0,10.71,False,Paid
OL-0004419,ORD-002643,2026-03-29,CUS-C-01256,Consumer,Spain,Organic,Home,HOM-002,1,201.51,EUR,5,9.23,False,Paid
OL-0000102,ORD-000061,10/06/2026,,Consumer,Germany,Social,Office,OFF-002,3,10.99,EUR,0,5.64,False,Paid
OL-0001738,ORD-001036,2026-04-21,CUS-S-00384,Small Business,Germany,Organic,Office,OFF-036,2,20.9,EUR,0,5.0,False,Paid
OL-0005262,ORD-003146,14/04/2026,CUS-C-01498,Consumer,France,Organic,Electronics,ELE-003,1,429.56,EUR,5,15.3,False,Paid
OL-0000878,ORD-000529,2026-01-21,CUS-C-00260,Consumer,Spain,Organic,Office,OFF-038,6,60.75,EUR,0,4.0,False,Paid
OL-0000173,ORD-000106,19/02/2026,CUS-B-00145,Corporate,Germany,Organic,Electronics,ELE-030,1,1103.35,EUR,10,11.72,False,Paid
OL-0000409,ORD-000247,25/03/2026,CUS-C-01107,Consumer,Spain,Organic,Office,OFF-038,8,58.42,EUR,0,5.8,False,Paid
OL-0003746,ORD-002236,26/06/2026,CUS-C-01234,Consumer,France,Paid Search,Home,HOM-009,2,131.69,EUR,0,7.35,False,Paid
OL-0001245,ORD-000746,22/04/2026,CUS-S-00526,Small Business,France,Organic,Office,OFF-040,4,55.3,EUR,0,5.57,False,Paid
OL-0002288,ORD-001368,2026-04-10,CUS-S-00431,Small Business,France,Paid Search,Office,OFF-027,3,52.66,EUR,0,5.17,False,Paid
OL-0001355,ORD-000814,02/01/2026,CUS-B-00073,Corporate,Spain,Paid Search,Electronics,ELE-036,1,1200.01,EUR,20,14.54,False,Paid
OL-0002858,ORD-001702,2026-03-17,CUS-C-00027,Consumer,Spain,Marketplace,Office,OFF-036,6,19.61,EUR,0,5.76,False,Paid
OL-0000894,ORD-000540,25/04/2026,CUS-C-00505,Consumer,United States,Email,Home,HOM-001,2,295.42,USD,0,8.14,False,Paid
OL-0001182,ORD-000705,27/03/2026,CUS-C-00511,Consumer,France,Organic,Electronics,ELE-012,1,532.71,EUR,15,16.57,False,Paid
OL-0004656,ORD-002781,2026-01-04,CUS-C-00032,Consumer,France,Organic,Electronics,ELE-007,1,480.81,EUR,15,12.34,False,Paid
OL-0005323,ORD-003179,2026-06-13,CUS-C-00219,Consumer,France,Organic,Home,HOM-030,1,134.46,EUR,10,9.66,False,Paid
OL-0003699,ORD-002208,2026-03-03,CUS-C-00490,Consumer,United Kingdom,Paid Search,Home,HOM-033,2,55.84,GBP,15,6.52,False,Paid
OL-0004467,ORD-002668,2026-05-24,CUS-C-00241,Consumer,Germany,Organic,Electronics,ELE-008,1,1143.63,EUR,10,16.68,False,Paid
OL-0004326,ORD-002589,2026-03-08,CUS-S-00162,Small Business,United Kingdom,Social,Home,HOM-010,2,125.07,GBP,15,5.58,False,Paid
OL-0000731,ORD-000440,08/05/2026,CUS-S-00279,Small Business,Spain,Email,Home,HOM-009,1,135.59,EUR,15,9.55,False,Paid
OL-0001033,ORD-000617,2026-06-28,CUS-S-00563,Small Business,Spain,Marketplace,Office,OFF-005,5,51.37,EUR,0,5.15,False,Paid
OL-0003067,ORD-001825,2026-05-19,CUS-C-00553,Consumer,Germany,Marketplace,Home,HOM-031,2,74.96,EUR,15,7.44,False,Paid
OL-0005659,ORD-003392,2026-03-12,CUS-S-00166,Small Business,Germany,Organic,Home,HOM-031,1,76.69,EUR,10,9.29,False,Paid
OL-0004897,ORD-002928,2026-04-16,CUS-B-00044,Corporate,United States,Paid Search,Office,OFF-031,3,59.57,USD,0,4.85,False,Paid
OL-0000978,ORD-000591,22/06/2026,CUS-C-00240,Consumer,Spain,Paid Search,Electronics,ELE-029,1,1094.69,EUR,20,12.65,False,Paid
OL-0004970,ORD-002973,2026-02-13,CUS-C-01400,Consumer,Germany,Marketplace,Home,HOM-039,1,46.64,EUR,15,8.79,False,Paid
OL-0002623,ORD-001564,2026-06-07,CUS-C-01084,Consumer,United States,Paid Search,Office,OFF-030,5,70.28,USD,0,5.18,False,Paid
OL-0001226,ORD-000730,2026-03-18,CUS-C-00435,Consumer,France,Paid Search,Office,OFF-028,8,24.69,EUR,0,5.72,False,Paid
OL-0001210,ORD-000720,2026-02-20,,Consumer,United Kingdom,Social,Home,HOM-035,1,172.63,GBP,0,9.02,False,Paid
OL-0005481,ORD-003277,2026-03-24,CUS-C-01449,Consumer,United Kingdom,Email,Electronics,ELE-009,1,184.27,GBP,0,13.56,False,Paid
OL-0000587,ORD-000358,14/03/2026,CUS-C-00057,Consumer,Spain,Organic,Electronics,ELE-009,2,225.58,EUR,0,12.72,False,Paid
OL-0005455,ORD-003263,21/03/2026,CUS-S-00039,Small Business,Germany,Paid Search,Office,OFF-005,1,55.85,EUR,0,4.05,False,Paid
OL-0002821,ORD-001681,2026-04-02,CUS-B-00182,Corporate,Germany,Email,Office,OFF-011,2,17.16,EUR,0,3.75,False,Paid
OL-0005756,ORD-003450,14/02/2026,CUS-C-00929,Consumer,Spain,Paid Search,Electronics,ELE-028,-1,198.06,EUR,0,12.9,True,Refunded
OL-0002719,ORD-001619,29/04/2026,CUS-C-01013,Consumer,United Kingdom,Paid Search,Home,HOM-013,2,91.88,GBP,0,7.89,False,Paid
OL-0005625,ORD-003373,2026-04-16,CUS-C-00937,Consumer,France,Organic,Office,OFF-032,1,53.43,EUR,0,5.81,False,Paid
OL-0001761,ORD-001051,06/06/2026,CUS-B-00143,Corporate,Spain,Email,Electronics,ELE-020,2,469.6,EUR,0,11.39,False,Paid
OL-0003050,ORD-001815,14/01/2026,CUS-S-00206,Small Business,Spain,Organic,Office,OFF-014,1,29.21,EUR,0,3.71,False,Paid
OL-0001870,ORD-001114,2026-01-19,CUS-S-00442,Small Business,Germany,Marketplace,Home,HOM-029,2,67.27,EUR,0,10.71,False,Paid
OL-0001545,ORD-000921,2026-02-10,CUS-C-00371,Consumer,United Kingdom,Social,Home,HOM-039,1,40.23,GBP,15,6.5,False,Paid
OL-0000473,ORD-000293,26/02/2026,CUS-C-00977,Consumer,United Kingdom,Paid Search,Office,OFF-033,2,27.02,GBP,0,3.17,False,Paid
OL-0005240,ORD-003134,2026-01-16,CUS-C-00461,Consumer,France,Social,Home,HOM-017,1,48.68,EUR,0,6.65,False,Paid
OL-0001159,ORD-000691,2026-02-06,CUS-S-00407,Small Business,Spain,Organic,Home,HOM-026,2,200.82,EUR,0,9.96,False,Paid
OL-0000133,ORD-000081,18/02/2026,CUS-C-00514,Consumer,United Kingdom,Paid Search,Home,HOM-023,1,40.44,GBP,0,7.74,False,Paid
OL-0001537,ORD-000916,2026-02-20,CUS-C-01094,Consumer,Spain,Marketplace,Office,OFF-012,4,81.89,EUR,0,4.02,False,Paid
OL-0002489,ORD-001483,2026-03-09,CUS-C-00985,Consumer,France,Social,Home ,HOM-010,1,150.49,EUR,0,9.37,False,Paid
OL-0001633,ORD-000975,10/05/2026,CUS-B-00024,Corporate,Germany,Email,Home,HOM-026,1,194.46,EUR,0,7.45,False,Paid
OL-0001322,ORD-000794,19/04/2026,CUS-C-01299,Consumer,Spain,Email,Home,HOM-031,2,75.26,EUR,15,9.87,False,Paid
OL-0005428,ORD-003246,2026-05-11,CUS-C-00534,Consumer,Spain,Paid Search,Office,OFF-006,2,28.45,EUR,0,5.75,False,Paid
OL-0001189,ORD-000709,2026-05-22,CUS-B-00152,Corporate,France,Organic,Office,OFF-031,2,57.3,EUR,0,5.61,False,Paid
OL-0004379,ORD-002620,2026-04-22,CUS-C-00124,Consumer,United States,Email,Home,HOM-027,1,124.15,USD,0,10.84,False,Paid
OL-0003972,ORD-002378,24/05/2026,CUS-C-00483,Consumer,Spain,Organic,Home,HOM-028,1,339.28,EUR,10,7.11,False,Paid
OL-0004817,ORD-002886,2026-02-10,,Small Business,France,Organic,Office,OFF-019,5,15.33,EUR,0,5.65,False,Paid
OL-0000682,ORD-000411,2026-01-11,CUS-B-00154,Corporate,Germany,Social,Office,OFF-031,4,56.82,EUR,0,5.95,False,Paid
OL-0001778,ORD-001061,13/04/2026,CUS-C-00825,Consumer,United States,Organic,Office,OFF-019,4,16.36,USD,0,4.67,False,Paid
OL-0004406,ORD-002634,25/02/2026,CUS-B-00144,Corporate,France,Social,Office,OFF-037,2,12.24,EUR,0,3.84,False,Paid
OL-0004601,ORD-002752,2026-01-18,CUS-C-01047,Consumer,Spain,Marketplace,Home,HOM-036,1,148.54,EUR,0,10.78,False,Paid
OL-0004563,ORD-002725,2026-04-05,,Consumer,France,Organic,Office,OFF-035,4,35.78,EUR,0,5.16,False,Paid
OL-0002903,ORD-001727,2026-04-24,CUS-C-00494,Consumer,United States,Social,Electronics,ELE-007,1,543.72,USD,20,11.91,False,Paid
OL-0005687,ORD-003406,2026-04-01,CUS-C-00601,Consumer,Germany,Paid Search,Electronics,ELE-014,1,176.72,EUR,25,15.98,False,Paid
OL-0003552,ORD-002117,20/01/2026,,Consumer,United Kingdom,Social,Office,OFF-033,4,28.55,GBP,0,3.6,False,Paid
OL-0005643,ORD-003383,2026-05-14,CUS-C-00746,Consumer,Spain,Organic,Electronics,ELE-016,1,389.35,EUR,10,11.32,False,Paid
OL-0001375,ORD-000825,2026-04-05,CUS-C-00517,Consumer,Germany,Paid Search,Office,OFF-001,4,57.33,EUR,0,5.77,False,Paid
OL-0001946,ORD-001155,2026-02-24,CUS-C-00696,Consumer,France,Organic,Electronics,ELE-006,1,223.25,EUR,10,10.22,False,Paid
OL-0000169,ORD-000104,14/02/2026,CUS-C-00459,Consumer,Germany,Paid Search,Home,HOM-007,1,140.64,EUR,15,6.85,False,Paid
OL-0004072,ORD-002436,2026-02-15,CUS-C-00810,Consumer,France,Organic,Electronics,ELE-019,1,243.91,EUR,20,12.8,False,Paid
OL-0004748,ORD-002834,2026-06-02,CUS-B-00009,Corporate,Spain,Paid Search,Home,HOM-012,2,130.88,EUR,15,8.89,False,Paid
OL-0000502,ORD-000307,2026-01-08,CUS-S-00016,Small Business,France,Social,Office,OFF-007,2,41.93,EUR,0,5.54,False,Paid
OL-0001804,ORD-001075,04/06/2026,CUS-S-00095,Small Business,United States,Organic,Electronics,ELE-026,1,257.42,USD,10,13.55,False,Paid
OL-0000882,ORD-000532,2026-02-10,CUS-C-00329,Consumer,Germany,Marketplace,Electronics,ELE-035,1,471.32,EUR,0,12.8,False,Paid
OL-0000707,ORD-000426,15/05/2026,CUS-C-01341,Consumer,Germany,Email,Home,HOM-007,3,132.44,EUR,0,6.51,False,Paid
OL-0003367,ORD-002000,2026-02-02,,Consumer,United Kingdom,Paid Search,Electronics,ELE-014,-1,157.71,GBP,0,9.98,True,Refunded
OL-0002324,ORD-001387,2026-04-18,CUS-B-00219,Corporate,Spain,Paid Search,Electronics,ELE-034,3,453.86,EUR,10,13.67,False,Paid
OL-0002894,ORD-001720,2026-01-13,,Consumer,France,Marketplace,Home,HOM-015,2,134.3,EUR,0,7.07,False,Paid
OL-0003817,ORD-002279,11/03/2026,CUS-C-00961,Consumer,Germany,Paid Search,Home,HOM-040,1,302.12,EUR,0,8.94,False,Paid
OL-0002560,ORD-001523,22/04/2026,,Small Business,Spain,Paid Search,Home,HOM-039,2,46.01,EUR,15,6.57,False,Paid
OL-0000231,ORD-000143,2026-04-14,CUS-S-00135,Small Business,Spain,Email,Home,HOM-029,1,68.32,EUR,20,9.55,False,Paid
OL-0005092,ORD-003046,20/06/2026,CUS-S-00326,Small Business,United States,Organic,Office,OFF-004,3,17.62,USD,0,3.91,False,Paid
OL-0001555,ORD-000928,2026-04-25,CUS-C-01061,Consumer,France,Organic,Home,HOM-025,1,122.69,EUR,0,7.8,False,Paid
OL-0004240,ORD-002535,22/04/2026,CUS-S-00083,Small Business,United States,Paid Search,Electronics,ELE-028,1,213.24,USD,20,15.57,False,Paid
OL-0005095,ORD-003048,08/01/2026,CUS-S-00237,Small Business,France,Social,Electronics,ELE-012,2,532.94,EUR,20,15.71,False,Paid
OL-0004787,ORD-002860,2026-03-01,,Consumer,Spain,Paid Search,Electronics,ELE-006,2,225.81,EUR,0,16.47,False,Paid
OL-0003602,ORD-002148,2026-06-06,CUS-B-00051,Corporate,France,Email,Home,HOM-011,-2,89.18,EUR,0,10.28,True,Refunded
OL-0005218,ORD-003118,2026-03-17,CUS-C-00431,Consumer,France,Email,Electronics,ELE-005,1,521.37,EUR,15,10.18,False,Paid
OL-0005076,ORD-003037,17/05/2026,CUS-C-01309,Consumer,France,Social,Electronics,ELE-021,1,472.29,EUR,0,10.74,False,Paid
OL-0000018,ORD-000009,09/06/2026,CUS-B-00230,Corporate,France,Paid Search,Office,OFF-022,1,23.08,EUR,0,3.65,False,Paid
OL-0005176,ORD-003094,2026-06-04,CUS-B-00003,Corporate,United States,Email,Office,OFF-030,1,71.29,USD,0,4.28,False,Paid
OL-0002869,ORD-001707,2026-03-25,CUS-S-00188,Small Business,France,Organic,Home,HOM-038,1,100.6,EUR,0,8.0,False,Paid
OL-0001655,ORD-000989,13/06/2026,CUS-C-00820,Consumer,Germany,Email,Office,OFF-037,4,13.48,EUR,0,5.99,False,Pending
OL-0001130,ORD-000673,22/06/2026,CUS-S-00563,Small Business,Germany,Organic,Electronics,ELE-017,1,855.17,EUR,0,14.36,False,Paid
OL-0002330,ORD-001391,20/03/2026,CUS-C-00183,Consumer,France,Organic,Office,OFF-011,1,17.13,EUR,0,5.27,False,Paid
OL-0001091,ORD-000651,06/02/2026,CUS-C-00993,Consumer,Germany,Paid Search,Office,OFF-010,1,11.73,EUR,0,5.84,False,Paid
OL-0005604,ORD-003360,2026-05-15,CUS-S-00410,Small Business,France,Email,Home,HOM-006,2,84.74,EUR,0,8.89,False,Paid
OL-0004459,ORD-002663,2026-06-07,CUS-S-00350,Small Business,United Kingdom,Organic,Electronics,ELE-007,1,410.7,GBP,10,12.81,False,Paid
OL-0001499,ORD-000896,2026-03-18,CUS-C-00954,Consumer,Germany,Organic,Home,HOM-009,1,133.98,EUR,10,10.15,False,Paid
OL-0003034,ORD-001803,16/01/2026,CUS-S-00376,Small Business,Germany,Paid Search,Office,OFF-016,4,9.64,EUR,0,5.02,False,Paid
OL-0001882,ORD-001120,2026-06-11,CUS-C-00472,Consumer,Germany,Organic,Office,OFF-013,4,49.95,EUR,0,3.69,False,Pending
OL-0002663,ORD-001586,2026-05-16,CUS-S-00389,Small Business,Germany,Organic,Office,OFF-017,3,9.88,EUR,0,5.7,False,Paid
OL-0005114,ORD-003058,2026-04-29,CUS-S-00584,Small Business,Germany,Email,Office,OFF-017,3,9.29,EUR,0,4.26,False,Paid
OL-0003414,ORD-002034,12/02/2026,CUS-S-00291,Small Business,Spain,Organic,Electronics,ELE-040,1,311.91,EUR,5,10.8,False,Paid
OL-0000697,ORD-000420,2026-01-10,CUS-C-00627,Consumer,Spain,Paid Search,Home,HOM-005,1,263.6,EUR,20,9.74,False,Paid
